CustID,Age,MembersInFamily,Occupation,Area,TenureInMonths,AvgSTDCalls,AvgLocalCalls,AvgDataUsage,BillPaymentMode,AvgAmount,Churned
ID11564,29,4,2,Area2,16,23,23,3594,2,698,1
ID11565,34,3,2,Area2,14,18,18,488,2,908,0
ID11566,25,3,1,Area2,13,15,15,591,2,316,0
ID11567,34,2,3,Area2,17,18,18,2418,2,370,1
ID11568,33,3,3,Area2,13,18,18,887,2,1102,0
ID11569,25,2,1,Area2,16,12,12,1478,2,326,1
ID11570,36,3,3,Area2,8,19,19,211,2,543,0
ID11571,26,2,3,Area2,12,11,11,1273,2,972,0
ID11572,36,3,3,Area2,13,21,21,5,2,400,0
ID11573,35,2,1,Area2,13,19,19,3227,2,1349,1
ID11574,25,3,3,Area2,13,13,13,4480,2,1201,1
ID11575,35,2,2,Area2,15,33,33,2655,2,1036,1
ID11576,29,2,3,Area2,15,14,14,2125,2,458,1
ID11577,40,4,1,Area2,14,16,13,3343,2,1443,0
ID11578,38,2,3,Area2,16,12,11,1587,2,1447,1
ID11579,33,3,3,Area2,14,11,11,2633,2,1152,1
ID11580,34,3,3,Area2,13,29,29,162,2,486,0
ID11581,25,4,3,Area2,13,14,14,98,2,1464,1
ID11582,34,2,2,Area2,16,20,13,1176,2,556,0
ID11583,39,2,1,Area2,9,14,14,613,2,1453,1
ID11584,29,3,1,Area2,12,12,12,841,2,645,0
ID11585,33,3,1,Area2,14,7,7,231,2,1183,0
ID11586,39,4,3,Area2,6,15,15,4014,2,1254,1
ID11587,28,2,2,Area2,8,16,16,391,2,725,1
ID11588,29,2,1,Area2,11,11,10,667,2,1015,1
ID11589,34,2,1,Area2,11,15,15,1799,2,993,0
ID11590,40,4,3,Area2,13,19,12,681,2,522,0
ID11591,34,2,3,Area2,5,8,8,741,2,1084,1
ID11592,39,4,3,Area2,13,13,13,231,2,752,0
ID11593,33,3,2,Area2,15,8,8,1373,2,1432,0
ID11594,30,3,2,Area2,13,27,27,2465,2,1339,1
ID11595,33,2,1,Area2,10,18,18,253,2,877,0
ID11596,33,3,1,Area2,10,9,7,772,2,564,0
ID11597,33,3,3,Area2,14,16,16,498,2,750,0
ID11598,40,3,1,Area2,13,10,10,996,2,1263,0
ID11599,33,3,3,Area1,15,15,13,627,2,336,0
ID11600,38,3,1,Area2,14,39,26,994,2,916,0
ID11601,30,3,3,Area1,13,15,11,7,2,872,0
ID11602,27,4,3,Area1,14,17,15,474,2,454,0
ID11603,32,5,3,Area1,13,28,25,8811,1,1457,1
ID11604,34,2,3,Area1,13,8,8,136,2,1257,1
ID11605,30,3,1,Area1,8,8,10,263,2,1043,1
ID11606,40,3,1,Area1,16,19,17,925,1,980,0
ID11607,26,2,2,Area1,7,19,15,584,2,765,1
ID11608,25,6,2,Area1,13,15,12,838,2,390,0
ID11609,26,4,2,Area1,13,10,10,2576,2,1188,1
ID11610,32,3,1,Area1,12,19,19,190,2,1046,0
ID11611,31,3,3,Area1,10,24,24,244,2,866,0
ID11612,25,8,2,Area1,15,54,45,9357,1,481,1
ID11613,37,3,1,Area1,16,18,18,2249,2,470,0
ID11614,27,3,3,Area1,14,21,21,451,1,538,0
ID11615,31,2,3,Area1,16,15,15,929,1,1149,1
ID11616,40,4,1,Area1,14,13,13,1414,2,1061,0
ID11617,31,2,3,Area1,14,17,13,1435,2,1458,0
ID11618,39,2,2,Area1,14,14,11,643,1,433,0
ID11619,39,2,2,Area1,15,11,9,21,1,909,0
ID11620,26,3,2,Area1,14,17,15,5160,1,599,0
ID11621,30,3,1,Area1,16,12,9,2067,1,1325,1
ID11622,34,4,1,Area1,8,14,14,2317,2,1227,1
ID11623,35,4,1,Area1,12,52,51,2608,2,526,0
ID11624,40,3,1,Area1,13,28,16,366,1,457,0
ID11625,39,2,3,Area1,14,11,10,692,2,1012,1
ID11626,31,2,3,Area1,13,19,17,5285,2,968,1
ID11627,36,2,1,Area1,12,12,10,1104,1,1307,1
ID11628,25,3,2,Area1,13,37,28,7637,2,1462,1
ID11629,37,4,2,Area1,13,10,10,205,1,1462,0
ID11630,32,3,1,Area1,15,21,21,9213,2,1407,0
ID11631,28,4,2,Area1,12,26,26,1291,2,939,0
ID11632,28,4,3,Area1,11,27,27,604,2,1452,0
ID11633,36,7,3,Area1,12,17,17,6662,2,428,0
ID11634,35,2,1,Area1,11,11,11,1001,2,845,0
ID11635,32,3,2,Area1,16,27,27,1558,2,892,0
ID11636,26,3,2,Area1,13,6,6,42,2,964,0
ID11637,33,3,2,Area1,11,8,8,51,2,517,0
ID11638,32,2,1,Area1,7,9,9,389,2,1169,1
ID11639,34,3,3,Area1,12,13,13,338,2,1119,0
ID11640,32,3,1,Area1,8,12,12,1416,2,513,0
ID11641,35,3,3,Area1,13,17,12,165,2,522,0
ID11642,32,2,2,Area1,5,16,14,603,1,1172,1
ID11643,25,5,2,Area1,12,4,13,120,2,874,0
ID11644,28,5,3,Area1,12,17,17,622,2,1161,1
ID11645,35,3,3,Area1,15,21,18,311,2,1271,0
ID11646,40,3,3,Area1,12,26,25,3592,2,1191,1
ID11647,32,3,3,Area1,15,14,11,230,1,563,0
ID11648,27,2,2,Area1,8,17,12,30,2,1462,1
ID11649,26,2,2,Area1,13,13,13,715,2,997,0
ID11650,29,2,3,Area1,13,16,10,21,1,1479,1
ID11651,26,3,3,Area1,16,21,16,1013,1,563,0
ID11652,30,3,2,Area1,14,8,8,1858,1,1015,0
ID11653,33,4,1,Area1,13,14,12,799,2,662,0
ID11654,28,3,1,Area1,9,7,7,868,2,1060,1
ID11655,38,3,3,Area1,6,19,13,576,1,590,0
ID11656,38,3,2,Area1,8,17,17,158,2,951,0
ID11657,26,2,3,Area1,11,14,10,634,2,1243,1
ID11658,25,3,1,Area1,13,14,14,1221,2,1103,0
ID11659,35,3,1,Area1,14,6,6,242,2,514,0
ID11660,34,3,1,Area1,13,8,8,47,1,376,0
ID11661,33,4,2,Area1,16,7,7,547,2,326,0
ID11662,32,4,2,Area1,4,29,16,819,1,433,0
ID11663,39,2,1,Area1,13,13,11,888,1,1282,1
ID11664,27,4,2,Area1,10,14,12,1719,1,1178,1
ID11665,40,4,3,Area1,12,21,21,1690,1,741,0
ID11666,28,4,3,Area1,16,19,18,5032,2,970,0
ID11667,37,4,1,Area1,13,11,11,0,1,698,0
ID11668,32,3,3,Area1,14,13,13,2956,2,1152,0
ID11669,39,4,1,Area1,5,23,17,367,2,1028,0
ID11670,33,2,3,Area1,12,12,12,366,2,1164,1
ID11671,31,4,1,Area1,15,17,17,2908,2,904,0
ID11672,39,3,2,Area1,7,13,11,604,1,1193,1
ID11673,30,3,3,Area1,17,26,22,904,2,565,0
ID11674,38,3,1,Area1,13,18,14,884,2,1174,0
ID11675,40,2,1,Area1,15,9,9,212,2,460,0
ID11676,29,4,1,Area1,15,14,14,690,2,1152,1
ID11677,36,3,1,Area1,9,12,11,1529,2,1217,1
ID11678,31,3,1,Area1,14,20,21,4271,2,1352,1
ID11679,25,3,3,Area1,13,23,23,1539,2,357,0
ID11680,31,2,2,Area1,13,7,7,2242,2,1233,1
ID11681,36,3,1,Area1,13,12,11,2152,2,871,0
ID11682,25,3,2,Area1,13,7,7,398,2,976,0
ID11683,37,3,2,Area1,13,9,9,749,2,678,0
ID11684,35,3,2,Area1,16,30,25,5158,2,449,0
ID11685,30,3,1,Area1,11,10,9,364,2,1024,0
ID11686,39,3,3,Area1,15,8,8,396,2,584,0
ID11687,40,3,2,Area1,16,7,7,143,2,556,0
ID11688,34,3,2,Area1,12,40,33,857,1,1347,0
ID11689,28,4,1,Area1,14,10,9,3716,1,630,1
ID11690,39,2,1,Area1,13,19,15,370,1,659,0
ID11691,38,4,1,Area1,13,14,12,1492,2,1156,0
ID11692,31,3,3,Area1,16,12,12,1897,2,893,0
ID11693,38,3,2,Area1,14,13,14,1356,2,910,0
ID11694,26,3,3,Area1,16,7,7,1132,2,622,0
ID11695,39,3,1,Area1,13,9,9,113,2,709,0
ID11696,36,2,1,Area2,14,13,13,2784,2,358,0
ID11697,37,3,3,Area1,14,11,11,935,2,1222,0
ID11698,32,3,2,Area1,14,17,17,401,2,451,0
ID11699,25,3,3,Area1,11,15,15,1058,2,1061,0
ID11700,38,3,3,Area1,16,14,14,3068,2,451,0
ID11701,40,2,3,Area1,6,22,20,106,2,859,0
ID11702,25,3,1,Area1,17,3,3,1454,2,1354,1
ID11703,29,3,1,Area1,8,14,7,2413,1,1355,1
ID11704,28,3,2,Area1,13,16,16,2791,2,860,0
ID11705,36,4,3,Area1,16,21,20,902,2,760,0
ID11706,39,3,3,Area1,13,16,11,1266,2,666,0
ID11707,29,3,3,Area2,14,22,22,1265,2,339,0
ID11708,37,2,3,Area1,13,17,12,2816,2,759,1
ID11709,27,2,2,Area1,15,20,20,1340,2,1052,1
ID11710,38,3,3,Area1,13,11,8,919,2,653,0
ID11711,28,3,1,Area1,13,10,10,933,2,660,0
ID11712,38,3,3,Area1,16,21,12,1777,1,713,0
ID11713,39,9,3,Area1,15,16,16,156,2,631,0
ID11714,27,4,1,Area1,17,16,16,1518,2,913,0
ID11715,31,3,3,Area1,8,24,22,427,2,775,0
ID11716,30,2,3,Area1,13,42,26,674,2,1309,1
ID11717,39,5,1,Area1,13,13,13,2438,1,1130,0
ID11718,34,3,2,Area1,13,15,15,4406,2,1103,1
ID11719,28,4,3,Area1,11,6,6,2137,2,405,0
ID11720,34,2,2,Area1,11,16,16,545,2,1477,1
ID11721,39,5,1,Area1,16,23,18,3134,2,729,0
ID11722,27,3,1,Area1,16,9,9,290,2,1397,0
ID11723,29,3,1,Area1,13,16,9,249,2,1046,0
ID11724,36,2,2,Area1,6,17,11,164,1,1399,1
ID11725,33,3,3,Area1,16,22,13,1667,1,328,0
ID11726,32,3,1,Area1,13,23,20,5051,2,700,0
ID11727,34,3,3,Area1,15,14,10,205,2,387,0
ID11728,36,2,2,Area1,14,16,16,111,1,782,0
ID11729,26,2,3,Area1,16,15,15,1426,2,1291,1
ID11730,26,2,2,Area1,15,17,15,548,2,1285,1
ID11731,25,4,2,Area1,11,8,8,338,2,938,0
ID11732,26,3,2,Area2,16,15,14,2009,2,1224,1
ID11733,35,3,3,Area1,16,18,18,3919,1,1364,0
ID11734,33,4,2,Area1,8,8,5,152,2,660,0
ID11735,36,4,1,Area1,12,15,15,4385,2,443,0
ID11736,25,2,2,Area1,14,17,14,2872,2,1402,1
ID11737,36,4,2,Area1,15,16,13,599,2,542,0
ID11738,30,3,1,Area2,16,11,11,891,2,409,0
ID11739,26,7,3,Area1,13,17,16,1932,1,1273,1
ID11740,37,3,3,Area1,15,16,14,1644,2,1007,0
ID11741,30,3,3,Area1,8,17,12,2810,2,875,1
ID11742,31,3,1,Area1,8,33,23,427,2,618,0
ID11743,32,4,3,Area1,13,10,11,83,2,944,0
ID11744,28,2,3,Area1,11,19,19,628,2,881,0
ID11745,29,2,3,Area2,16,9,9,1705,2,408,1
ID11746,27,3,1,Area1,15,14,12,1129,2,823,0
ID11747,34,4,1,Area1,10,16,13,2491,2,1219,1
ID11748,39,3,1,Area1,8,12,12,1014,2,596,0
ID11749,29,2,2,Area1,6,10,10,229,2,1175,1
ID11750,33,3,1,Area1,14,25,19,2175,2,1227,1
ID11751,25,2,3,Area1,11,10,10,1702,1,1431,1
ID11752,27,4,1,Area1,16,9,9,2166,2,323,0
ID11753,34,5,1,Area1,14,19,17,2034,1,572,0
ID11754,34,5,2,Area1,16,34,31,2251,1,855,0
ID11755,39,2,3,Area1,13,16,14,4349,2,1142,1
ID11756,29,3,3,Area1,16,12,10,663,2,374,0
ID11757,30,3,1,Area2,13,10,9,915,2,1294,1
ID11758,38,3,1,Area1,11,30,28,10307,2,1084,1
ID11759,39,2,3,Area1,7,13,13,456,2,1289,1
ID11760,39,3,2,Area1,11,3,4,0,2,1376,0
ID11761,28,3,1,Area1,16,19,11,1349,2,839,0
ID11762,34,3,1,Area1,11,19,13,658,2,1442,0
ID11763,27,3,1,Area1,15,15,15,3991,2,1112,1
ID11764,26,3,2,Area1,14,18,17,4242,2,1358,1
ID11765,40,4,3,Area1,15,24,25,2999,2,1211,1
ID11766,26,2,1,Area1,14,15,15,241,2,938,0
ID11767,27,4,1,Area1,13,23,17,423,2,1498,1
ID11768,31,3,2,Area1,12,14,12,1043,2,537,0
ID11769,39,3,1,Area2,14,16,16,1002,1,629,0
ID11770,31,5,3,Area1,11,13,13,3386,2,1483,0
ID11771,37,4,2,Area1,16,14,12,1211,2,842,0
ID11772,37,3,1,Area2,14,31,23,2039,2,1355,0
ID11773,33,4,2,Area1,14,7,7,1378,2,849,0
ID11774,28,3,2,Area1,8,16,16,1172,2,855,1
ID11775,26,2,3,Area1,12,19,16,399,2,458,0
ID11776,27,3,3,Area1,14,24,20,210,2,1128,0
ID11777,27,3,3,Area1,12,10,11,0,2,1133,0
ID11778,26,3,3,Area1,15,26,20,1098,2,786,0
ID11779,33,3,3,Area1,13,7,7,1577,1,1392,0
ID11780,33,4,2,Area1,13,31,24,1676,2,704,0
ID11781,33,3,1,Area1,13,28,19,3950,1,1335,1
ID11782,29,3,3,Area1,11,16,16,827,2,1469,0
ID11783,26,2,2,Area1,10,42,34,773,2,1405,1
ID11784,34,3,1,Area1,6,7,7,68,2,565,0
ID11785,30,2,3,Area1,13,11,11,640,2,1181,1
ID11786,40,3,1,Area1,16,12,12,459,2,1464,0
ID11787,36,3,3,Area1,13,14,14,424,2,967,0
ID11788,31,3,2,Area1,14,21,18,335,1,1414,0
ID11789,33,3,1,Area1,7,13,13,1499,2,359,0
ID11790,37,3,1,Area1,13,19,15,880,2,656,0
ID11791,31,3,1,Area1,17,19,19,920,2,699,0
ID11792,33,3,3,Area2,15,15,15,3669,2,791,0
ID11793,26,2,1,Area2,12,11,11,1153,2,607,1
ID11794,39,3,2,Area1,12,8,8,1093,2,312,0
ID11795,39,2,2,Area1,11,27,24,197,2,1374,1
ID11796,32,4,2,Area1,15,19,19,1135,1,1064,0
ID11797,37,3,2,Area1,10,34,24,1298,2,827,0
ID11798,33,2,3,Area1,15,11,11,871,2,351,0
ID11799,40,3,3,Area1,9,14,13,1767,2,766,0
ID11800,37,2,3,Area1,13,8,8,0,2,1300,0
ID11801,29,3,1,Area1,15,14,14,159,2,894,0
ID11802,29,4,3,Area1,16,12,9,948,2,515,0
ID11803,32,2,2,Area1,7,13,13,419,2,1433,1
ID11804,39,3,3,Area1,10,16,16,257,2,1400,0
ID11805,28,3,3,Area1,14,12,12,801,2,857,0
ID11806,27,2,2,Area1,13,22,14,380,1,1188,1
ID11807,35,2,1,Area1,9,14,13,610,2,1294,1
ID11808,39,3,2,Area1,17,29,29,2677,2,963,0
ID11809,40,4,1,Area1,17,9,11,1311,1,694,0
ID11810,33,5,1,Area1,4,23,20,201,2,1237,1
ID11811,37,3,3,Area1,15,18,17,1540,2,1012,0
ID11812,27,3,1,Area1,8,19,17,1169,2,1443,1
ID11813,32,2,2,Area1,16,18,18,761,2,911,0
ID11814,32,2,1,Area1,16,9,9,1386,2,747,0
ID11815,27,3,1,Area1,15,19,18,4520,2,821,0
ID11816,26,2,1,Area1,13,16,15,3085,2,1419,1
ID11817,25,4,1,Area1,7,15,15,1833,2,986,0
ID11818,26,6,2,Area1,12,6,6,1082,2,761,0
ID11819,32,2,2,Area1,16,11,11,1251,2,1364,0
ID11820,39,3,2,Area1,17,11,11,1390,2,968,0
ID11821,38,2,1,Area1,11,8,8,3091,2,660,0
ID11822,29,3,1,Area1,8,9,9,713,2,645,1
ID11823,27,3,3,Area1,10,16,13,3371,2,826,1
ID11824,35,3,1,Area1,12,11,11,359,2,1372,0
ID11825,37,4,1,Area1,10,9,10,1140,2,520,0
ID11826,30,2,1,Area1,13,18,18,1082,2,722,0
ID11827,38,4,3,Area1,14,19,18,3265,2,966,0
ID11828,30,3,3,Area1,16,17,17,7495,2,816,1
ID11829,27,4,3,Area1,6,15,15,616,2,980,1
ID11830,39,3,3,Area1,9,18,13,446,2,785,0
ID11831,25,3,2,Area1,7,12,12,476,2,403,1
ID11832,34,5,2,Area1,14,15,13,949,1,1417,0
ID11833,28,2,2,Area1,12,13,12,1417,2,711,0
ID11834,30,3,3,Area1,8,23,16,1863,2,667,1
ID11835,32,3,3,Area1,12,3,4,200,2,1396,0
ID11836,32,2,2,Area1,16,19,19,1001,2,1136,1
ID11837,26,4,3,Area1,10,9,9,0,2,1268,1
ID11838,38,4,2,Area1,16,9,9,629,2,1391,0
ID11839,29,2,2,Area1,11,4,4,0,2,1385,1
ID11840,32,3,1,Area1,13,17,17,1238,2,1275,0
ID11841,27,3,1,Area1,15,23,20,4676,2,1255,1
ID11842,39,3,2,Area1,14,23,20,596,2,465,0
ID11843,33,2,3,Area1,13,13,11,617,1,1082,0
ID11844,39,3,3,Area1,11,18,17,1463,2,919,0
ID11845,37,3,3,Area1,16,29,25,705,2,1291,0
ID11846,25,2,1,Area1,8,12,12,1176,2,1492,1
ID11847,26,3,3,Area1,14,15,12,262,2,970,0
ID11848,30,2,2,Area1,13,10,8,538,1,1011,1
ID11849,27,4,2,Area1,13,6,6,1092,2,576,0
ID11850,36,3,1,Area1,16,16,14,67,1,641,0
ID11851,28,2,2,Area1,7,9,7,126,2,1263,1
ID11852,29,3,1,Area1,13,20,20,659,2,1245,1
ID11853,27,4,2,Area2,13,12,11,1849,2,1218,1
ID11854,28,3,3,Area1,16,24,19,985,2,674,0
ID11855,37,4,3,Area1,14,14,13,12,1,437,0
ID11856,31,3,3,Area1,8,17,16,470,2,1152,1
ID11857,40,2,2,Area1,14,31,29,6977,2,1154,1
ID11858,35,5,1,Area1,14,24,21,355,2,1151,0
ID11859,30,2,2,Area1,16,11,11,2080,2,964,1
ID11860,34,2,3,Area1,6,18,18,1340,2,699,1
ID11861,33,2,3,Area1,15,8,7,607,2,1298,0
ID11862,37,2,1,Area1,13,12,12,177,2,857,0
ID11863,25,3,2,Area1,10,17,16,406,2,397,0
ID11864,25,4,2,Area1,10,27,21,805,2,1382,0
ID11865,29,2,2,Area1,6,6,6,166,2,1223,1
ID11866,40,3,1,Area1,15,26,17,1963,2,763,0
ID11867,36,2,2,Area1,10,9,9,1540,2,1199,0
ID11868,36,4,3,Area1,14,12,10,2093,1,438,0
ID11869,25,3,1,Area1,10,14,14,3854,2,1207,1
ID11870,31,5,1,Area1,17,23,16,5492,1,1262,1
ID11871,35,3,2,Area1,5,8,6,970,1,1109,0
ID11872,27,4,2,Area1,12,10,10,908,2,1068,0
ID11873,36,5,3,Area1,14,35,32,8567,2,939,0
ID11874,34,2,2,Area1,13,10,10,927,2,639,0
ID11875,31,4,3,Area1,14,6,6,445,2,460,0
ID11876,37,3,1,Area1,5,22,14,504,2,954,0
ID11877,31,3,1,Area1,15,9,8,1102,2,1215,0
ID11878,30,2,2,Area1,12,9,9,312,2,696,0
ID11879,38,4,3,Area1,12,17,17,66,2,1131,0
ID11880,38,3,2,Area1,16,25,22,1898,2,355,0
ID11881,26,4,3,Area1,13,22,22,1630,2,802,0
ID11882,37,2,1,Area1,8,7,7,27,2,765,1
ID11883,36,3,3,Area1,15,16,14,2545,1,810,0
ID11884,25,4,1,Area1,12,15,12,1385,2,1121,0
ID11885,32,3,2,Area1,13,10,10,1291,2,1336,0
ID11886,39,2,3,Area1,12,6,6,287,2,981,0
ID11887,27,4,1,Area1,13,8,8,281,2,1372,1
ID11888,32,3,2,Area1,10,11,11,806,2,1455,0
ID11889,38,4,3,Area1,7,15,11,1728,2,390,0
ID11890,35,3,3,Area1,5,15,15,2420,2,529,0
ID11891,38,2,3,Area1,15,14,14,3677,2,1425,1
ID11892,25,3,2,Area1,14,10,10,241,2,1347,1
ID11893,26,3,3,Area1,15,16,15,207,2,1251,0
ID11894,33,2,3,Area1,10,23,21,2265,2,1362,1
ID11895,32,2,3,Area1,15,10,7,116,1,701,0
ID11896,28,5,1,Area1,11,12,10,241,2,397,0
ID11897,32,3,2,Area1,16,15,12,4359,2,876,0
ID11898,27,3,3,Area1,8,19,19,8987,2,412,1
ID11899,34,4,2,Area1,16,15,15,3874,2,911,0
ID11900,35,4,3,Area1,13,28,20,2742,2,1172,0
ID11901,28,2,3,Area1,13,17,16,3282,2,1404,1
ID11902,28,2,2,Area1,5,10,10,971,2,1388,1
ID11903,27,3,2,Area1,15,10,9,777,2,749,0
ID11904,34,3,1,Area1,15,53,41,3915,2,502,0
ID11905,32,2,1,Area1,9,32,20,786,1,1074,1
ID11906,40,2,3,Area1,7,18,18,2605,2,512,1
ID11907,25,3,3,Area1,13,8,8,741,2,408,0
ID11908,30,3,3,Area1,16,12,12,563,2,574,0
ID11909,35,3,2,Area1,11,9,9,914,2,1410,0
ID11910,32,5,2,Area1,15,11,10,3749,2,1321,1
ID11911,38,3,2,Area1,11,16,16,150,2,1216,0
ID11912,39,3,2,Area1,13,8,8,0,2,1378,0
ID11913,26,4,2,Area1,9,11,11,1053,2,612,0
ID11914,26,2,2,Area1,9,19,19,321,2,936,1
ID11915,35,3,3,Area1,16,17,17,6521,2,1405,1
ID11916,40,3,2,Area1,16,5,5,4,2,1250,0
ID11917,33,2,1,Area1,8,8,8,110,2,1386,1
ID11918,30,4,2,Area1,13,13,12,2876,2,1302,1
ID11919,33,3,3,Area1,9,17,17,1183,2,1225,1
ID11920,37,2,1,Area1,12,5,5,98,2,371,0
ID11921,35,4,3,Area1,17,12,12,1438,2,648,0
ID11922,28,3,2,Area1,12,17,13,922,2,1474,0
ID11923,28,6,1,Area1,13,16,15,1883,1,708,0
ID11924,32,2,2,Area1,13,8,8,822,2,1191,0
ID11925,34,2,3,Area1,17,15,15,204,2,484,0
ID11926,37,4,2,Area1,14,12,12,1590,2,1110,0
ID11927,25,3,2,Area1,16,16,16,2154,2,940,1
ID11928,37,3,1,Area1,11,16,16,205,2,831,0
ID11929,36,3,3,Area1,5,10,10,322,2,654,0
ID11930,38,3,1,Area1,6,14,11,28,1,688,0
ID11931,35,6,3,Area1,12,3,3,401,2,1436,0
ID11932,40,3,3,Area1,13,14,14,422,2,473,0
ID11933,36,4,1,Area1,13,8,6,3084,1,549,0
ID11934,37,3,1,Area1,7,10,9,346,1,934,0
ID11935,35,3,1,Area1,12,7,7,698,2,656,0
ID11936,35,3,2,Area1,14,13,14,1915,2,1488,0
ID11937,40,3,3,Area1,15,22,21,2248,2,363,0
ID11938,29,4,3,Area1,14,14,14,1515,2,1482,1
ID11939,29,4,2,Area1,16,18,18,1920,2,1184,0
ID11940,27,2,3,Area1,14,16,16,361,2,1267,1
ID11941,38,2,3,Area1,11,10,10,1199,2,726,0
ID11942,28,5,1,Area1,5,8,8,1274,2,762,1
ID11943,33,2,3,Area1,17,11,10,5271,2,324,0
ID11944,27,4,1,Area1,12,13,13,2633,2,838,1
ID11945,28,3,3,Area1,14,19,19,1601,2,515,0
ID11946,35,2,3,Area1,8,8,8,487,2,813,0
ID11947,37,3,2,Area1,8,12,12,47,2,988,0
ID11948,32,3,2,Area2,9,10,10,2502,2,341,0
ID11949,34,5,2,Area2,16,16,14,2539,2,763,0
ID11950,34,4,2,Area1,14,18,18,177,2,676,0
ID11951,36,2,1,Area1,14,11,10,1900,1,662,0
ID11952,33,2,2,Area1,7,21,21,2428,2,700,1
ID11953,28,4,2,Area1,13,33,22,196,2,854,0
ID11954,31,2,2,Area1,12,13,13,2,2,1406,1
ID11955,37,2,3,Area1,15,11,11,1831,2,1479,1
ID11956,25,4,2,Area1,11,15,8,159,2,955,0
ID11957,36,3,1,Area1,17,30,26,10050,2,1083,0
ID11958,36,3,3,Area1,13,19,15,6901,1,1460,1
ID11959,35,4,3,Area1,15,36,36,3346,2,899,0
ID11960,30,4,3,Area1,8,15,11,191,2,558,0
ID11961,26,2,2,Area1,13,13,13,333,2,1393,1
ID11962,28,4,3,Area1,10,11,10,175,2,658,0
ID11963,29,4,2,Area1,15,18,17,599,2,1216,1
ID11964,39,3,3,Area1,13,17,13,766,2,1476,0
ID11965,29,2,2,Area1,9,2,2,1366,2,590,1
ID11966,31,2,1,Area1,9,16,14,559,2,779,1
ID11967,37,4,3,Area1,13,21,22,158,2,1355,0
ID11968,40,4,1,Area1,15,40,35,3360,2,978,0
ID11969,26,5,3,Area1,16,33,33,4205,2,1097,1
ID11970,40,4,3,Area1,7,20,20,36,2,688,0
ID11971,38,2,3,Area1,15,23,23,1597,2,425,0
ID11972,38,4,2,Area1,6,18,13,1414,2,1275,1
ID11973,40,4,2,Area2,14,23,23,3774,2,621,0
ID11974,39,3,2,Area1,12,7,7,28,2,1272,0
ID11975,37,3,2,Area1,10,17,17,444,2,1435,0
ID11976,37,3,1,Area1,7,10,10,401,2,1279,1
ID11977,29,4,3,Area1,8,20,22,4723,2,1259,1
ID11978,27,4,3,Area1,11,4,12,43,2,758,0
ID11979,40,2,1,Area1,17,14,14,1287,2,641,0
ID11980,30,3,1,Area1,11,6,6,56,2,970,0
ID11981,27,3,2,Area1,16,13,13,616,2,1295,0
ID11982,30,3,1,Area1,14,9,9,225,2,783,0
ID11983,36,2,3,Area1,13,17,17,2296,2,683,1
ID11984,28,7,1,Area1,9,16,15,395,2,393,1
ID11985,29,4,1,Area1,15,7,7,77,2,947,0
ID11986,25,3,3,Area1,15,8,8,3203,2,710,0
ID11987,37,4,1,Area1,13,34,25,2235,2,1434,1
ID11988,26,3,2,Area1,16,10,10,1706,2,868,0
ID11989,27,4,2,Area1,12,15,15,4331,2,1344,1
ID11990,27,3,1,Area1,12,13,10,97,1,476,0
ID11991,38,5,3,Area1,6,13,13,803,2,607,0
ID11992,30,2,3,Area1,13,5,9,0,2,898,0
ID11993,40,2,1,Area1,17,26,21,1567,1,674,0
ID11994,29,3,1,Area1,7,23,21,1163,2,662,0
ID11995,27,3,3,Area1,14,15,15,3420,2,355,0
ID11996,31,3,1,Area1,11,13,12,662,2,410,0
ID11997,30,5,3,Area1,15,3,3,1421,2,1419,1
ID11998,26,3,1,Area1,15,14,14,2153,2,618,1
ID11999,32,3,2,Area1,16,13,12,3771,2,507,0
ID12000,27,3,3,Area1,16,8,7,706,2,892,0
ID12001,32,4,3,Area1,13,8,9,284,2,861,0
ID12002,33,4,1,Area1,16,56,39,188,2,1394,0
ID12003,35,2,2,Area1,11,10,10,58,2,328,0
ID12004,33,4,2,Area1,13,22,17,3728,1,1276,0
ID12005,32,3,2,Area1,14,16,16,407,2,939,0
ID12006,32,4,1,Area1,12,11,11,1210,2,1434,0
ID12007,36,2,2,Area1,14,11,11,443,2,685,0
ID12008,33,3,1,Area1,13,14,10,983,2,661,0
ID12009,26,3,1,Area1,12,14,14,695,1,1350,0
ID12010,39,2,1,Area1,10,23,15,157,2,1430,1
ID12011,37,4,2,Area1,14,37,27,1418,2,400,0
ID12012,32,4,2,Area1,14,16,10,2062,1,1410,1
ID12013,33,3,3,Area1,13,66,45,2134,2,498,0
ID12014,28,5,1,Area1,15,12,12,1621,2,398,0
ID12015,32,3,3,Area1,7,8,8,58,2,1256,1
ID12016,29,2,3,Area1,13,14,13,1052,2,867,0
ID12017,40,3,2,Area1,15,21,15,7946,1,1365,0
ID12018,37,3,3,Area1,13,5,6,50,2,395,0
ID12019,38,2,1,Area1,16,28,24,1552,1,465,0
ID12020,30,3,2,Area1,16,2,2,1079,2,647,0
ID12021,27,2,3,Area1,14,24,24,1704,2,567,1
ID12022,40,3,3,Area1,13,16,16,899,2,1385,0
ID12023,38,4,1,Area1,14,49,36,1389,1,1472,0
ID12024,30,3,1,Area1,8,16,16,338,2,1487,1
ID12025,37,2,3,Area1,11,9,9,260,2,735,0
ID12026,30,4,1,Area1,16,18,18,5464,2,1195,1
ID12027,27,4,3,Area1,16,28,28,1352,2,1496,0
ID12028,36,4,3,Area1,14,17,14,595,2,1287,0
