Date,Value
06-09-2014,119.31
07-09-2014,151.5
07-09-2014,147.5
07-09-2014,119.31
08-09-2014,151.5
08-09-2014,147.5
08-09-2014,52.54
09-09-2014,151.5
09-09-2014,147.5
10-09-2014,212.75
10-09-2014,147.5
10-09-2014,151.5
11-09-2014,212.75
11-09-2014,151.5
11-09-2014,147.5
11-09-2014,223.58
12-09-2014,151.5
12-09-2014,225.89
12-09-2014,223.58
12-09-2014,147.5
12-09-2014,227.18
13-09-2014,212.75
13-09-2014,151.5
13-09-2014,223.58
13-09-2014,225.89
14-09-2014,117.92
14-09-2014,151.5
14-09-2014,119.46
14-09-2014,117.92
14-09-2014,118.8
14-09-2014,117.8
15-09-2014,117.8
15-09-2014,116.43
15-09-2014,151.5
15-09-2014,115.21
15-09-2014,161.49
15-09-2014,115.21
16-09-2014,115.6
16-09-2014,212.75
16-09-2014,151.5
16-09-2014,117.24
16-09-2014,115.6
16-09-2014,117.8
17-09-2014,151.5
17-09-2014,117.2
17-09-2014,115.61
17-09-2014,112.56
17-09-2014,157.37
17-09-2014,141.62
17-09-2014,117.8
18-09-2014,111.5
18-09-2014,151.5
18-09-2014,113.1
18-09-2014,111.5
18-09-2014,81.89
18-09-2014,141.62
19-09-2014,81.89
19-09-2014,81.89
19-09-2014,81.89
19-09-2014,105.88
19-09-2014,141.62
19-09-2014,81.88
20-09-2014,74.02
20-09-2014,81.7
20-09-2014,81.75
20-09-2014,103.98
20-09-2014,125.43
20-09-2014,81.88
21-09-2014,81.38
21-09-2014,81.38
21-09-2014,81.38
21-09-2014,81.38
21-09-2014,103.73
21-09-2014,81.88
22-09-2014,81.38
22-09-2014,81.38
22-09-2014,103.33
22-09-2014,141.62
22-09-2014,124.74
22-09-2014,81.88
23-09-2014,115.11
23-09-2014,81.38
23-09-2014,81.38
23-09-2014,124.74
23-09-2014,81.88
24-09-2014,151.5
24-09-2014,80.49
24-09-2014,157.37
24-09-2014,124.74
25-09-2014,149.65
25-09-2014,151.5
25-09-2014,102.21
25-09-2014,80.49
25-09-2014,153.83
25-09-2014,81.88
26-09-2014,80.49
26-09-2014,123.39
26-09-2014,81.88
27-09-2014,149.65
27-09-2014,151.5
27-09-2014,157.56
27-09-2014,178.3
27-09-2014,153.83
27-09-2014,81.88
28-09-2014,149.65
28-09-2014,151.5
28-09-2014,157.56
28-09-2014,178.3
29-09-2014,149.65
29-09-2014,151.5
29-09-2014,107.69
29-09-2014,178.3
29-09-2014,157.56
30-09-2014,149.65
30-09-2014,107.69
30-09-2014,157.56
30-09-2014,151.5
01-10-2014,107.69
01-10-2014,100.48
01-10-2014,100.48
02-10-2014,107.69
02-10-2014,86.48
02-10-2014,151.5
02-10-2014,86.48
02-10-2014,149.65
03-10-2014,107.69
03-10-2014,86.48
03-10-2014,151.45
03-10-2014,86.48
03-10-2014,149.65
04-10-2014,107.69
04-10-2014,86.47
04-10-2014,143.1
04-10-2014,91.2
04-10-2014,86.45
05-10-2014,107.69
05-10-2014,110.68
05-10-2014,142.9
05-10-2014,100.48
05-10-2014,122.92
06-10-2014,107.69
06-10-2014,142.9
06-10-2014,100.48
06-10-2014,122.92
07-10-2014,107.69
07-10-2014,105.85
07-10-2014,76.5
07-10-2014,76.48
08-10-2014,90
08-10-2014,116.75
08-10-2014,76.5
08-10-2014,107.69
08-10-2014,98.13
08-10-2014,100.49
09-10-2014,90
09-10-2014,107.69
09-10-2014,115.13
09-10-2014,119.65
09-10-2014,100.49
10-10-2014,90
10-10-2014,119.7
10-10-2014,107.69
10-10-2014,100.49
11-10-2014,115.7
11-10-2014,107.69
11-10-2014,115.13
11-10-2014,90
12-10-2014,91.57
12-10-2014,107.65
12-10-2014,90
13-10-2014,90
13-10-2014,105.85
13-10-2014,104.4
13-10-2014,91.57
14-10-2014,90
14-10-2014,107.65
14-10-2014,91.57
15-10-2014,91.57
15-10-2014,104.35
15-10-2014,81.48
16-10-2014,71.48
16-10-2014,81.48
16-10-2014,87.05
17-10-2014,99.9
17-10-2014,71.48
17-10-2014,81.48
17-10-2014,78.26
18-10-2014,99.9
18-10-2014,71.48
18-10-2014,81.48
18-10-2014,78.26
19-10-2014,81.48
19-10-2014,98.9
19-10-2014,71.48
19-10-2014,78.26
20-10-2014,81.48
20-10-2014,98.9
20-10-2014,71.46
20-10-2014,78.25
21-10-2014,81.48
21-10-2014,87.14
21-10-2014,71.46
21-10-2014,76.69
22-10-2014,71.44
22-10-2014,71.45
22-10-2014,71.45
22-10-2014,76.68
23-10-2014,71.43
23-10-2014,71.45
23-10-2014,71.42
23-10-2014,71.44
24-10-2014,71.44
24-10-2014,71.43
24-10-2014,71.45
24-10-2014,71.43
25-10-2014,71.44
25-10-2014,69.52
25-10-2014,71.45
25-10-2014,73.6
26-10-2014,71.44
26-10-2014,69.4
26-10-2014,73.6
26-10-2014,69.39
27-10-2014,73.6
27-10-2014,69.39
27-10-2014,69.39
27-10-2014,71.44
28-10-2014,68.79
28-10-2014,61.5
28-10-2014,69.39
28-10-2014,61.5
28-10-2014,71.44
29-10-2014,73.42
29-10-2014,61.5
29-10-2014,61.47
29-10-2014,61.49
29-10-2014,61.48
30-10-2014,61.48
30-10-2014,61.47
30-10-2014,61.48
30-10-2014,61.5
30-10-2014,69.89
31-10-2014,61.48
31-10-2014,61.47
31-10-2014,61.48
31-10-2014,61.5
31-10-2014,69.89
01-11-2014,61.48
01-11-2014,55.49
01-11-2014,59.48
01-11-2014,61.47
01-11-2014,61.5
01-11-2014,63.95
02-11-2014,55.49
02-11-2014,55.5
02-11-2014,61.48
02-11-2014,61.47
02-11-2014,61.5
02-11-2014,65.07
03-11-2014,61.48
03-11-2014,55.49
03-11-2014,55.48
03-11-2014,66.75
03-11-2014,61.5
03-11-2014,61.47
04-11-2014,55.48
04-11-2014,55.47
04-11-2014,61.48
04-11-2014,61.5
04-11-2014,61.47
04-11-2014,67.31
05-11-2014,55.41
05-11-2014,55.47
05-11-2014,55.44
05-11-2014,55.46
05-11-2014,61.47
05-11-2014,67.87
06-11-2014,67.87
06-11-2014,61.47
06-11-2014,55.3
06-11-2014,55.32
06-11-2014,55.31
06-11-2014,55.46
07-11-2014,67.87
07-11-2014,61.47
07-11-2014,55.23
07-11-2014,55.25
07-11-2014,55.28
07-11-2014,55.46
08-11-2014,67.87
08-11-2014,79.48
08-11-2014,61.47
08-11-2014,83.12
09-11-2014,68.45
09-11-2014,79.48
09-11-2014,61.47
10-11-2014,61.47
10-11-2014,71.8
11-11-2014,72.92
11-11-2014,61.47
12-11-2014,61.47
12-11-2014,76.29
13-11-2014,75.47
13-11-2014,61.47
14-11-2014,75.47
14-11-2014,61.47
15-11-2014,75.47
15-11-2014,61.47
16-11-2014,75.45
16-11-2014,61.47
16-11-2014,76.29
17-11-2014,76.29
17-11-2014,55.48
18-11-2014,75.45
18-11-2014,76.29
18-11-2014,55.48
19-11-2014,75.45
19-11-2014,76.29
19-11-2014,55.48
20-11-2014,80.25
20-11-2014,55.48
21-11-2014,75.45
21-11-2014,55.47
21-11-2014,55.48
22-11-2014,75.45
22-11-2014,69.17
22-11-2014,55.46
22-11-2014,55.48
23-11-2014,69.17
23-11-2014,55.46
23-11-2014,55.48
24-11-2014,73.1
24-11-2014,69.17
24-11-2014,55.46
24-11-2014,55.48
25-11-2014,79.64
25-11-2014,55.48
26-11-2014,78.5
26-11-2014,55.48
27-11-2014,79.7
27-11-2014,92.52
27-11-2014,55.48
28-11-2014,91.05
29-11-2014,88.13
30-11-2014,88.13
01-12-2014,71.49
01-12-2014,55.48
02-12-2014,71.49
02-12-2014,55.48
